Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	2.672760e-01	9.911692e-01	0	0	inf	inf	CD84;ABCD2;TREM2;C1QTNF3;IL12B;CCR7;VSIG4;CD33;CMKLR1;HAVCR2;IL10;SRGN;GHSR;CR1;PDCD1LG2;FOXP3;CD200R1;IFNG;NAV3;TLR8;BPI;TLR4;LEF1;MEFV;HDAC9;THBS1;LILRA5;IFNL1;GPNMB;TBX21;APOD;NCKAP1L;TIGIT;SLAMF1;CIDEA;FN1;LAPTM5;NR1H4;SSC5D;LILRB1;INHBA;LILRB4;IL6;NLRP12;PTPRC;AXL;SYT11;TNFSF4;GHRL;FCGR2B;CD200
GO_Biological_Process_2021	protein phosphorylation (GO:0006468)	2.743362e-01	9.911692e-01	0	0	inf	inf	RET;ALK;FLT3;LRRK2;NRK;EFEMP1;AKT3;CTSG;PRKG1;PDGFRB;PDGFRA;CAMK1D;MUSK;PRKCB;RUNX3;TGFBR3;ZAP70;PEAK3;KIT;BTK;PRKCQ;SIK1;TLR7;PRKD1;ERG;FAM20A;TLR4;EPHA3;DDR2;BLK;CSF1R;CCL11;CAMK2A;NUAK1;RELN;CCL2;PCK1;NTRK1;TGFB2;GDF6;DCLK1;MAPK10;MEX3B;CAMK4;WNK3;TEK;BMPR1B;CDK14;CDK15;FGFR1
GO_Biological_Process_2021	adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	2.815805e-01	9.911692e-01	0	0	inf	inf	CHRM2;GLP1R;CXCL9;VIPR2;GPR65;ADRA1D;AKAP12;MC4R;UCN3;RGS1;ADGRE3;CCR3;GLP2R;ADCYAP1;ADRB3;ADGRB3;IAPP;PTGFR;ADCYAP1R1;CALCRL;GPR119;PTGER3;FPR1;LPAR1;ADCY2;ADRB2;FPR2;CRHR1;PTHLH;ADCY5;MC2R;CALCR;CNR2;CNR1;S1PR1;S1PR3;DRD5;P2RY12;GPR12;HTR1F;GCG;TSHR;GNAO1;CXCL10;ADGRD1;MC5R;ADGRL4;VIP;ADGRL2
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	2.874425e-01	9.911692e-01	0	0	2.542438e+00	3.169739e+00	PTPRT;RET;LRRK2;NRK;PTPRO;SERPINA10;TNC;F13A1;PLOD2;CD3G;PLAT;CHRDL1;PRSS23;FCGR3A;CDH2;AKT3;CTSG;CCN1;PRKG1;CHGB;IGFBP5;DUSP1;PRKCB;KRT2;KRT1;UBE2E2;DUSP26;RUNX3;ZAP70;VCAN;PEAK3;LOX;ENAM;BTK;MXRA8;AMTN;SPARCL1;SIK1;SCG3;PADI4;PRKD1;ERG;FAM20A;CHST4;SCG2;MATN3;FLG;CCL11;SDC2;CAMK2A;ASB11;KLHL13;FSTL1;LTBP1;THBS1;FBXL22;PSMA8;ART4;ART1;NUAK1;PENK;ST8SIA4;GPC3;CCL2;ST8SIA5;ST8SIA6;IGFBP7;NTRK1;TGFB2;ST8SIA1;ST8SIA2;ST8SIA3;FN1;DCLK1;PTPRD;MAPK10;COL3A1;SPSB1;IL6;MEX3B;PTPRC;CCDC8;CAMK4;WNK3;ASB9;CPE;ASB2;BMPR1B;PTPN5;CDK14;KBTBD8;FBXL7;CDK15;SPSB4;FBN1;FGFR1
GO_Biological_Process_2021	innate immune response (GO:0045087)	2.890138e-01	9.911692e-01	0	0	inf	inf	FCN1;BLK;COLEC12;CX3CR1;NRROS;NCF2;SLA;TREM2;MEFV;PIK3CG;SIRPB1;JCHAIN;IFNL1;CLEC7A;CLEC5A;CD300LB;S100A12;LBP;PGLYRP1;TRIM61;CR2;SIGLEC14;FCER1G;CR1;KRT1;RNASE6;CYBB;RNASE3;RNASE2;S100B;IRGM;TREML1;IGLL5;CXCL10;ZAP70;MFAP4;CLEC4D;CLEC6A;BTK;TLR8;CD300E;TRIM58;KLRD1;BPI;PTX3;MASP1;CLEC4E;TLR4
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	2.890138e-01	9.911692e-01	0	0	inf	inf	SEMA5A;SPARC;HSPB6;SERPINE1;FASLG;SEMA3E;PRL;ISM1;CXCL13;THBS2;FGF2;THBS1;THBS4;APELA;GPNMB;BMPER;ADGRA2;ADAMTS1;CYP1B1;PROK2;CNMD;PROK1;CCR3;CCR2;PPP1R16B;TGFB2;PTGIS;PRKCB;SERPINF1;KRT1;WNT5A;VASH2;SULF1;DCN;SMOC2;CXCL10;FGF16;SFRP1;IL6;SFRP2;LEP;RHOJ;ADAM12;APLNR;GHRL;PRKD1;TEK;NODAL
GO_Biological_Process_2021	negative regulation of immune response (GO:0050777)	3.044669e-01	9.911692e-01	0	0	inf	inf	GLP1R;ADCYAP1R1;VIPR2;CALCRL;CD3G;TREM2;ADCY2;ADRB2;GPR84;SAMSN1;CRHR1;PTHLH;ADCY5;MC4R;CYSLTR1;MC2R;FCGR3A;HTR7;CALCR;GNG2;IFNL1;HRH2;PTGDR;DRD5;CCR2;HAVCR2;IL10;CD163;GPR15;CR1;GLP2R;GCG;LILRB1;FOXP3;TSHR;GIP;ADCYAP1;IL6;COL3A1;FCGR2A;ADRB3;MC5R;IAPP;PDCD1;FCGR2B;VIP
GO_Biological_Process_2021	nervous system development (GO:0007399)	3.213530e-01	9.911692e-01	0	0	2.378981e+00	2.700655e+00	CHRM2;SEMA5A;ROBO2;CNTFR;TENM1;PPP1R17;NRSN1;MYT1L;LDB2;PKD2;FGF2;ROBO1;FGF5;EDNRB;CDH2;DPYSL5;ADGRA2;SH3GL2;DACT1;MEF2C;RBFOX1;RBFOX3;ACTL6B;DSCAM;GFRA1;NGF;POU3F1;HPCAL4;SOX10;ECRG4;GFRA2;PCDHA10;ZEB2;VCAN;CYP26C1;SMO;NAV3;FEZ1;IL1RAPL2;KCNQ2;DCX;MAL;TAGLN3;NLGN3;GPM6A;NLGN1;CHRNA3;NRXN1;ADAM22;LPAR1;CRMP1;NRXN2;PTN;NEUROD1;SNTG2;RELN;SLITRK1;PDGFC;ADAM23;NTF3;ST8SIA4;SPOCK1;NPTX1;WNT2;GPM6B;PCDHA6;LGI1;EGR2;MOG;CNTN6;ST8SIA2;FN1;LSAMP;INHBA;S100B;DCLK1;PHOX2B;P2RX5;GLRB;GDNF;AXL;FGF19;MAB21L2;PMP22;DCHS1;FAT4;PCDHB3;CNTN4;SCRG1;CBLN1
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	3.273060e-01	9.911692e-01	0	0	2.351799e+00	2.626630e+00	IL21;CD86;PID1;CSF2;FLT3;SIRPG;HTR2B;IL5RA;ADRA1D;PRL;GLI1;FGF2;FGF5;GJA1;FGF7;TCL1A;RBPMS2;PROK2;CCN4;CCN1;PROK1;PDGFRB;PDGFRA;MEF2C;CR1;OSR1;F2R;WNT5A;GLP2R;SOX11;AVPR1A;GREM1;TGFBR3;AR;SFRP1;SFRP2;IFNG;HCLS1;ZFPM2;TSPYL5;DDR2;CCL14;CSF1R;PTGFR;C5AR1;LEF1;PTN;AIF1;THBS1;PTHLH;PKHD1;THPO;CLEC7A;CCL5;PDGFC;NTF3;CXCR2;HAS2;S1PR3;WNT2;SLAMF1;TGFB2;TSLP;TGFB3;NTRK3;FN1;IGF2;OSM;IGF1;S100B;IL2;TSHR;BMP5;FGF16;IL6;PTPRC;NR4A3;GDNF;TNFSF4;FGF19;BCL2;TMEM119;FOLR2;IL7R;VIP;NODAL;CRLF2;FGF10;FGFR1
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	3.333465e-01	9.911692e-01	0	0	2.324634e+00	2.553780e+00	RET;SEMA5A;PTPRT;CLIC4;SERPINE1;FAM107A;LDB2;FGF2;MYLK;ROBO1;FGF5;DOCK10;FGF7;ADORA3;DPYSL3;CYP1B1;PHACTR1;PLXNC1;CCN1;PDGFRB;PDGFRA;MMP7;MYOC;IGFBP5;SEMA6D;HGF;ADIPOQ;F2R;MITF;TMEFF2;SFRP1;SFRP2;SMO;NAV3;KIT;PECAM1;ROR2;LRRC15;CSF1R;CCL11;SEMA3C;SEMA3D;SEMA3A;CAMK2A;LEF1;SEMA3G;TWIST2;NEXN;SEMA3E;THY1;AIF1;THBS1;NKD1;GPNMB;CCL7;CLEC7A;CCL5;PDGFC;NTF3;PDPN;HAS2;CTNNA2;SLIT2;PLXNA4;CCR1;NTNG1;NGFR;NTRK3;CAV1;RDX;IGF1;SULF1;PODN;COL1A1;IGSF10;FGF16;DAB2;CXCL12;SST;DLC1;FGF19;SNAI1;CASS4;SNAI2;AMOTL1;RECK;FERMT2;FGF10
GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	3.378634e-01	9.911692e-01	0	0	inf	inf	RET;FLT3;NRK;LPAR1;ADRA1D;ADRB2;FGF2;RASGRP1;ADRA1A;LILRA5;SOX2;PKHD1;THPO;CCN1;NTRK1;MYOC;DUSP1;CAV1;FCRL3;NTRK3;F2R;FN1;IGF2;LAPTM5;OSM;IGF1;LILRB4;GREM1;TGFBR3;P2RX7;IL6;CD4;PTPRC;ADRB3;LEP;KIT;IAPP;ROR1;ROR2;TEK;FGF10;FGFR1
GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	3.467629e-01	9.911692e-01	0	0	inf	inf	BLK;ITK;HHLA2;WAS;CD3G;PIK3R1;THY1;CD3E;CD3D;PSMA8;CD79B;CD79A;CD19;PDE4B;CD38;CTLA4;NCKAP1L;HLA-DQA2;HLA-DQA1;HLA-DPA1;MEF2C;FYB1;MOG;PRKCB;TRAT1;RFTN1;THEMIS;LAX1;ZAP70;IGLL5;CD4;PTPRC;BTK;BCL2;CD28;HLA-DPB1;HLA-DRA;PRKCQ;LCP2;MNDA;MS4A1
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	3.467629e-01	9.911692e-01	0	0	inf	inf	ARHGAP9;CCL14;CCL13;CCL11;LRRK2;RGS16;THY1;ARHGAP15;RASGRP2;RASGRP1;DOCK10;KLRK1;CCL8;CCL7;RGS1;CCL5;CCL4;CCL2;PLXNC1;CCL19;RGS8;CCL18;BVES;CCL17;PLXNA4;PRKG1;CCL16;EPHA5;CCL25;NTRK1;CCL23;CCL22;CCL21;ODAM;F2R;RDX;ADCYAP1;SFRP1;XCL2;EPHA3;FERMT2
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	3.518889e-01	9.911692e-01	0	0	1.691812e+00	1.766995e+00	CD86;PID1;CD80;SERPINE1;RORB;FGF2;SOX2;FGF7;CCN1;EOMES;LMO1;MEF2C;NKX6-3;MLIP;OSR1;HGF;F2R;WNT5A;SOX11;MITF;EBF3;POU3F1;FOXP3;SOX10;RUNX3;NPAS4;AR;ADCYAP1;SFRP1;SFRP2;RFX6;LMX1A;PGR;PRKD1;ERG;ZFPM2;RFPL4AL1;BEX1;GATA5;PIK3R1;GATA1;FOXO1;NEUROD1;RFPL4A;GALR1;NLRP3;ZNF423;WNT2;EGR1;EGR2;FOXF1;TGFB3;FZD7;PYHIN1;NR2F1;IGF2;NFATC1;IGF1;INHBA;GDF6;ESR1;FLI1;PHOX2B;BMP5;PHOX2A;COL1A1;MLLT11;CXCL10;IL6;DAB2;MAFB;NR4A3;GDNF;SNAI1;TCF4;BMPR1B;RET;IL26;TCF21;FHL5;LDB2;GLI1;MEOX2;PKD2;GLI3;GLI2;CD38;SOST;NOS1;VENTX;IL10;FOXD3;MYOCD;PEG3;DCN;RGMA;ACTA2;GREM1;ZEB2;GAL;MDFIC;IRF4;TAL1;HAND2;HAND1;TFEC;HCLS1;TLR4;HLF;CEBPE;LEF1;WAS;CAND2;IFNL1;TBX21;RXRG;IL33;IRX6;OSM;NR1H4;LILRB1;HEYL;CD4;WT1;TNIP3;ASXL3;CAMK4;MIXL1
GO_Biological_Process_2021	enzyme linked receptor protein signaling pathway (GO:0007167)	3.558940e-01	9.911692e-01	0	0	inf	inf	BLK;SHC4;ALK;PTPRT;RET;CSF1R;FLT3;SLA;PTN;CD3E;RASGRP4;EFS;NTF3;STAP1;EPHA5;PDGFRB;NTRK1;PDGFRA;EPHA6;MUSK;NTRK3;NGF;GFRA2;PTPRD;ZAP70;CD4;CD8B;CD8A;AXL;KIT;CASS4;CLNK;ROR1;LCP2;ROR2;TEK;EPHA3;ANGPTL1;FGFR1;DDR2
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	3.571390e-01	9.911692e-01	0	0	1.678053e+00	1.727775e+00	PID1;CSF2;PRDM6;RORB;FGF2;ACTG2;SLC8A1;FGF5;RIMS2;SOX2;RIMS1;GJA1;FGF7;EFEMP1;ZNF727;CCN4;IL12B;SH3GL2;MEF2C;MUSK;OSR1;WNT5A;ZNF98;ANK2;SOX11;MITF;POU3F1;FOXP3;RUNX3;ADAM19;AR;SFRP4;SFRP1;SFRP2;SMO;APLNR;PRKCQ;PGR;ALPK2;ZNF676;DHH;HHLA2;IGSF1;SLC22A2;HMHB1;GATA5;MEFV;NKAPL;CALCR;PCBP3;CLEC7A;STAP1;ZNF423;CCR1;EGR1;MSR1;TGFB2;FZD7;RDX;FN1;IGF2;AZU1;IGF1;INHBA;MAFA;PARP15;ESR1;PHOX2B;FGF16;IL6;PTPRC;MAFB;GDNF;CILP;FGF19;CD28;TMEM119;SNAI2;ZNF536;ZNF257;FGF10;ZNF492;BNC2;TCF23;TREM2;CD3E;AFF3;ELAVL2;AFF2;ROBO1;CD36;HAVCR2;IL10;TRIM61;NAT8B;PEG3;IL13;RHOH;NGF;WNT16;ACTA2;IFNG;HAND2;TRIM58;HCLS1;MAPT;VSTM2A;TLR4;RBMS3;LEF1;AIF1;PTHLH;TBX21;ZNF626;ZIM2;IL33;MOG;ANGPT1;ODAM;NTRK3;CAVIN4;ZNF804A;LILRB1;P2RX7;ACTC1;WT1;NOVA1
GO_Biological_Process_2021	chemical synaptic transmission (GO:0007268)	3.648761e-01	9.911692e-01	0	0	2.189069e+00	2.207013e+00	CHRM2;CHRM5;GRIK3;HTR2B;HTR2A;CDH8;GRM1;CRHBP;RIMS1;HTR7;KIF5A;SLC18A2;SLC18A3;CHRNB2;UNC13C;KCND2;NPY5R;GABRG3;GABRG2;GABRG1;SHISA6;SLC5A7;CACNB4;MTNR1B;KCNQ2;AMPH;CHRNA1;GRIA1;NLGN3;GRIA2;CHRNA3;NLGN1;KCNA1;NRXN1;CHAT;CHRNA6;CACNA1B;SLC1A3;NRXN2;LIN7A;GLRA1;GLRA3;PTCHD1;HRH2;KCNMB1;NPY;PENK;SLC17A6;SLC17A7;NPTX1;GRIA3;DRD5;GABRA2;GABRQ;NLGN4Y;GABRA1;GABRP;RIC3;DTNA;NLGN4X;SYT1;GABRA5;HTR1F;GABRA4;GAD2;GRIN2B;HCRTR2;HCRTR1;DLG2;GLRB;NOVA1;SST;CAMK4;SYT10;PNOC;PLP1;RIMBP2;PMP22;PCDHB3;PDE7B;CBLN2;SCN2B;CBLN1
GO_Biological_Process_2021	positive regulation of response to external stimulus (GO:0032103)	3.652625e-01	9.911692e-01	0	0	inf	inf	IL21;SERPINE1;LY96;TREM2;CD1D;FPR2;PTN;PLA2G7;AIF1;THBS1;LILRA5;CCL5;CCN4;IL12B;S100A12;CCL19;CCR2;PDGFRB;P2RY12;GBP5;TASL;IL33;TSLP;CCL21;CD180;WNT5A;PLA2G2A;LY86;OSM;IL16;SCIMP;IL2;NLRP12;IFNG;TNFSF4;AGTR1;TLR8;TLR7;TLR4
GO_Biological_Process_2021	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	3.748747e-01	9.911692e-01	0	0	inf	inf	GLP1R;PTGFR;CXCL9;CALCRL;GPR119;GPR65;PTGER3;LPAR1;ADRA1D;ADCY2;ADRB2;ADRA1A;CRHR1;PTHLH;ADCY5;MC4R;MC2R;CALCR;GNG2;UCN3;CNR2;CNR1;ADGRE3;S1PR1;S1PR3;DRD5;GPR12;TSHR;ADCYAP1;CXCL10;ADGRD1;ADRB3;ADGRB3;MC5R;IAPP;ADGRL4;VIP;ADGRL2
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	3.748747e-01	9.911692e-01	0	0	inf	inf	CCL14;CCL13;PID1;CCL11;TNFRSF13B;HMHB1;ADAMTS12;PSMA8;CRHBP;TCL1A;CCL8;CCL7;CCL5;CCL4;ANKRD1;HAS2;TNFRSF8;TNFRSF17;CCL2;CCL19;CCL18;CCL17;CCL16;TNFSF18;EDARADD;CCL25;CCL23;CCL22;CCL21;TNFRSF9;DCSTAMP;SFRP1;CD40LG;TNFSF4;LTA;XCL2;CD27;TNFSF8
GO_Biological_Process_2021	muscle contraction (GO:0006936)	3.748747e-01	9.911692e-01	0	0	inf	inf	HCN4;SMPX;LMOD1;ADRA1A;ACTG2;SLC8A1;MYLK;GLRA1;EDNRA;SGCA;CALD1;MYH13;MYL10;MYH11;NOS1;CHRNB2;DTNA;ACTN3;KCNJ12;ITGA1;SORBS1;TRDN;GNAO1;ACTA2;MYH2;ACTC1;DES;MYOT;MYL2;MYL3;FXYD1;TNNT3;SSPN;CASQ2;MYH8;SCN4A;MYL9;CRYAB
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	3.781137e-01	9.911692e-01	0	0	2.134963e+00	2.076381e+00	IL21;ITK;PID1;CSF2;IL26;TCF23;HTR2B;ELAVL4;TREM2;CLEC9A;CD3E;FGF2;PIK3CG;ACTG2;ROBO1;FGF5;RIMS2;C1QTNF3;RIMS1;GJA1;FGF7;CD36;IL10;MEF2C;NAT8B;MUSK;OSR1;IL13;WNT5A;SOX11;MITF;ANK2;NGF;POU3F1;WNT16;ADAM19;ACTA2;AR;SFRP4;SMO;IFNG;HAND2;PRR16;VSTM2A;TLR4;RBM24;RBMS3;HHLA2;SLC22A2;LEF1;GATA5;PIK3R1;THBS1;CALCR;CLEC7A;STAP1;LURAP1;EGR1;IL33;ANGPT1;ODAM;NTRK3;RDX;CRTAM;FN1;ZNF804A;LILRB1;AZU1;IGF1;INHBA;P2RX7;FGF16;IL6;ACTC1;WT1;TNFSF4;CLEC6A;FGF19;CD28;TMEM119;FGF10
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	3.781137e-01	9.911692e-01	0	0	2.134963e+00	2.076381e+00	TENM1;CD80;ITGB3;LRRK2;TREM2;FGF2;FGF5;GHR;TCL1A;FGF7;RASSF2;LEPR;CCR7;RSPO1;NOS1;CCN1;MUSK;HGF;ADIPOQ;NGF;CLIP3;ADCYAP1;SFRP2;IFNG;APLNR;PECAM1;HCLS1;LCP2;PRKD1;FAM20A;ITGA5;DDR2;CX3CR1;CSF1R;FPR2;GATA1;RASGRP1;THBS4;RELN;CALCR;GPNMB;THPO;PDGFC;NTF3;P2RY1;CCL19;LEFTY2;NTRK1;TGFB2;CCL21;ANGPT1;ODAM;TGFB3;CAV1;NTRK3;IGF2;BMP8A;OSM;AZU1;GDF3;IGF1;INHBA;GDF6;GDF5;IRGM;BMP5;BMP3;FGF16;GH1;DAB2;IL6;CD4;PTPRC;CLEC6A;FGF19;LEP;WNK3;TMEM119;TEK;NODAL;FGF10
GO_Biological_Process_2021	negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	3.847368e-01	9.911692e-01	0	0	inf	inf	GLP1R;ADCYAP1R1;VIPR2;CALCRL;CD3G;TREM2;ADCY2;ADRB2;GPR84;CRHR1;PTHLH;ADCY5;MC4R;CYSLTR1;MC2R;FCGR3A;HTR7;CALCR;GNG2;HRH2;PTGDR;DRD5;IL10;CD163;GPR15;GLP2R;GCG;TSHR;GIP;ADCYAP1;IL6;FCGR2A;ADRB3;MC5R;IAPP;FCGR2B;VIP
GO_Biological_Process_2021	phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	3.847368e-01	9.911692e-01	0	0	inf	inf	CHRM2;CX3CR1;GPR65;C5AR1;PTGER3;HTR2B;FPR1;LPAR1;ADRA1D;FPR3;HTR2A;FPR2;LPAR4;ADRA1A;GRM1;GPR174;P2RY8;CCKAR;CXCR2;P2RY1;C3AR1;CMKLR1;DRD5;P2RY12;GPR17;P2RY10;F2R;GPR33;GPR55;OPRM1;TACR1;NMBR;ESR1;AGTR1;VIP;F2RL2;GPR18
GO_Biological_Process_2021	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	3.847368e-01	9.911692e-01	0	0	inf	inf	IL21;CSF1R;CSF2;FLT3;CD80;ITGB3;TREM2;GATA1;THBS4;LILRA5;GHR;FGF7;IFNL1;RELN;CCL5;NTF3;IL12B;TNFSF18;TSLP;ANGPT1;HGF;IGF2;OSM;IGF1;IL2;GREM1;GH1;IL6;PTPRC;IFNG;CLEC6A;KIT;CASS4;PECAM1;HCLS1;ITGA5;FGF10
GO_Biological_Process_2021	regulation of inflammatory response to antigenic stimulus (GO:0002861)	3.847368e-01	9.911692e-01	0	0	inf	inf	GLP1R;ADCYAP1R1;VIPR2;CALCRL;CD3G;TREM2;ADCY2;ADRB2;GPR84;CRHR1;PTHLH;ADCY5;MC4R;CYSLTR1;MC2R;FCGR3A;HTR7;CALCR;GNG2;HRH2;PTGDR;DRD5;IL10;CD163;PLA2G2D;GPR15;GLP2R;GCG;TSHR;GIP;ADCYAP1;IL6;FCGR2A;ADRB3;MC5R;IAPP;VIP
GO_Biological_Process_2021	response to lipopolysaccharide (GO:0032496)	3.847368e-01	9.911692e-01	0	0	inf	inf	CD86;CX3CR1;CXCL6;CXCL9;CD80;SERPINE1;LY96;CXCL13;NUGGC;ANKRD1;PDE4B;NLRP3;STAP1;CCL2;CTSG;LBP;NOS1;CCR5;PF4V1;IL10;MEF2C;CD180;F2R;WNT5A;LILRB1;PPBP;PDCD1LG2;LILRB2;SELE;IRGM;SELP;CXCL10;IL6;AXL;TNFSF4;TNIP3;TLR4
GO_Biological_Process_2021	synapse organization (GO:0050808)	3.847368e-01	9.911692e-01	0	0	inf	inf	CHRNA1;C1QB;CX3CR1;NLGN3;GPM6A;NLGN1;LRRK2;NRXN1;C5AR1;NRXN2;SEMA3E;CDH2;SLITRK2;SLITRK1;SLITRK3;LRRC4C;GPC6;PPFIA2;NTNG1;UNC13C;NLGN4X;DSCAM;MUSK;F2R;RAB39B;PTPRD;SLC8A3;LRFN5;CACNB4;MYOT;CNTN2;PCDHB3;MAPT;PDZRN3;CBLN2;C1QC;CBLN1
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	3.917116e-01	9.911692e-01	0	0	2.080927e+00	1.950306e+00	IL21;ITK;IL26;SERPINE1;HTR2B;ADRA1D;TREM2;CLEC9A;PRL;FGF2;ADRA1A;PIK3CG;GHR;C1QTNF3;GJA1;SLN;GLIPR2;LEPR;IL12B;CD36;LBP;CMKLR1;CCR2;IL10;GHSR;IL13;ADIPOQ;F2R;WNT5A;DIO2;EBF2;SOX11;AVPR1A;ADCYAP1;ADRB3;SMO;IFNG;IRF4;AMTN;NLGN1;HHLA2;LEF1;UCP1;GATA5;PTN;ADRB2;APELA;PDGFC;PDPN;ZBED2;LURAP1;IL33;TGFB2;TGFB3;CAV1;CRTAM;LILRB2;INHBA;IL2;PHOX2B;TSHR;COL1A1;GH1;DAB2;IL6;FABP4;GDNF;TNFSF4;CLEC6A;LEP;MFAP2;CD28;SNAI1;TMEM119;GHRL;BMPR1B;VIP;FERMT2;NODAL
GO_Biological_Process_2021	cellular calcium ion homeostasis (GO:0006874)	3.948551e-01	9.911692e-01	0	0	inf	inf	CCL14;SLC24A2;CCL13;SLC24A4;CCL11;HTR2B;HTR2A;SLC8A1;PKHD1;SCGN;CALB1;CCL8;PLN;CCL7;CCL5;CCL19;DRD5;CCR2;CCR1;CASR;CCL23;TRPC6;TRPC3;TRPC4;CAV1;TRPC1;ATP2B3;ANK2;HCRTR2;TRDN;HCRTR1;SLC8A3;CXCL12;BCL2;ATP13A5;MICU3
GO_Biological_Process_2021	positive regulation of GTPase activity (GO:0043547)	3.948551e-01	9.911692e-01	0	0	inf	inf	CCL14;CCL13;CCL11;ARHGEF26;GPR65;RGS16;THY1;CXCL13;RASGRP2;RASGRP1;DOCK10;CCL8;CCL7;RGS1;CCL5;NTF3;CCL4;CCL2;CCR7;CCL19;CCL18;RGS8;CCL17;CCL16;CCL25;NTRK1;CCL23;CCL22;CCL21;ODAM;NTRK3;F2R;ADCYAP1;SFRP1;XCL2;FERMT2
GO_Biological_Process_2021	regulation of cytokine production (GO:0001817)	3.948551e-01	9.911692e-01	0	0	inf	inf	IL21;ITK;HHLA2;IL26;TRIL;HTR2B;TREM2;CLEC9A;HDAC9;PIK3CG;C1QTNF3;GPNMB;CCN4;IL12B;CCR7;LURAP1;CCR2;IL10;SRGN;IL33;MOG;CRTAM;CIDEA;FOXP3;IL6;NLRP12;PTPRC;IFNG;SYT11;CLEC6A;TNFSF4;LEP;CD28;SNAI2;ACKR1;FCGR2B
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	3.948551e-01	9.911692e-01	0	0	inf	inf	ARHGAP9;NLGN1;ARHGEF26;LRRK2;RASGRF2;NRK;TREM2;AKAP6;ARHGAP15;ARHGAP36;PKHD1;AKAP12;NUAK1;ARHGAP20;RASSF2;CLEC7A;TAGAP;CMKLR1;PPP1R16B;NTRK1;MYOC;STARD8;MCF2;NTRK3;WNT5A;RHOH;ARHGAP28;NLRP12;ARHGAP31;ARHGAP30;CLEC6A;DLC1;RHOJ;MAPT;TEK;ARHGEF6
GO_Biological_Process_2021	cellular response to lipopolysaccharide (GO:0071222)	4.052363e-01	9.911692e-01	0	0	inf	inf	CD86;CX3CR1;CXCL6;CXCL9;CD80;SERPINE1;LY96;CXCL13;NUGGC;CCL5;ANKRD1;PDE4B;NLRP3;STAP1;CCL2;CTSG;LBP;CCR5;PF4V1;IL10;MEF2C;CD180;WNT5A;LILRB1;PPBP;PDCD1LG2;LILRB2;IRGM;CXCL10;IL6;AXL;TNFSF4;TNIP3;BPI;TLR4
GO_Biological_Process_2021	cellular response to molecule of bacterial origin (GO:0071219)	4.052363e-01	9.911692e-01	0	0	inf	inf	CD86;CX3CR1;CXCL6;CXCL9;CD80;SERPINE1;LY96;DEFB124;CXCL13;NUGGC;ANKRD1;PDE4B;NLRP3;STAP1;CCL2;CTSG;LBP;CCR5;PF4V1;IL10;MEF2C;CD180;WNT5A;LILRB1;PPBP;PDCD1LG2;LILRB2;IRGM;CXCL10;IL6;AXL;TNFSF4;TNIP3;FCGR2B;TLR4
GO_Biological_Process_2021	collagen fibril organization (GO:0030199)	4.052363e-01	9.911692e-01	0	0	inf	inf	COL15A1;COL14A1;COL11A1;COL12A1;DPT;PLOD2;COL19A1;ADAMTS2;ADAMTS3;COL10A1;CYP1B1;TGFB2;COL24A1;COL25A1;LUM;GREM1;COL1A1;COL3A1;COL1A2;LOX;COL5A1;COL4A1;COL4A4;COL6A2;P4HA3;PXDN;COL5A2;COL4A6;COL8A2;COL21A1;COL4A5;COL6A3;COL8A1;TLL1;DDR2
GO_Biological_Process_2021	phosphorylation (GO:0016310)	4.052363e-01	9.911692e-01	0	0	inf	inf	RET;ALK;CERKL;CCL11;DGKB;LRRK2;NRK;CAMK2A;HTR2B;PIK3CG;NUAK1;AKT3;CCL2;CTSG;PRKG1;NTRK1;TGFB2;PRKCB;RUNX3;DCLK1;MAPK10;ZAP70;MEX3B;PEAK3;CAMK4;WNK3;BTK;SIK1;PRKD1;ERG;FAM20A;BMPR1B;CDK14;CDK15;FGFR1
