Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	lymphocyte chemotaxis (GO:0048247)	4/44	2.124569e-04	2.654613e-03	0	0	1.525077e+01	1.289723e+02	CXCL10;CCL5;CCL2;PIK3CG
GO_Biological_Process_2021	positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	5/81	2.134273e-04	2.654613e-03	0	0	1.009282e+01	8.530667e+01	IL6;IL12B;LY96;LBP;TLR4
GO_Biological_Process_2021	positive regulation of cell adhesion mediated by integrin (GO:0033630)	3/18	2.229258e-04	2.684027e-03	0	0	3.030687e+01	2.548405e+02	CCL5;NCKAP1L;CD3E
GO_Biological_Process_2021	positive regulation of interleukin-4 production (GO:0032753)	3/18	2.229258e-04	2.684027e-03	0	0	3.030687e+01	2.548405e+02	CD40LG;NLRP3;PRKCQ
GO_Biological_Process_2021	leukocyte tethering or rolling (GO:0050901)	3/18	2.229258e-04	2.684027e-03	0	0	3.030687e+01	2.548405e+02	SELP;VCAM1;SELE
GO_Biological_Process_2021	programmed necrotic cell death (GO:0097300)	3/18	2.229258e-04	2.684027e-03	0	0	3.030687e+01	2.548405e+02	LY96;FASLG;TLR4
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	7/182	2.287613e-04	2.732427e-03	0	0	6.201890e+00	5.198940e+01	IL6;NLRP12;LEF1;IL12B;NCKAP1L;MEFV;TLR4
GO_Biological_Process_2021	leukocyte adhesion to vascular endothelial cell (GO:0061756)	3/19	2.634298e-04	3.121747e-03	0	0	2.841126e+01	2.341578e+02	SELP;VCAM1;SELE
GO_Biological_Process_2021	regulation of interferon-gamma production (GO:0032649)	5/86	2.824590e-04	3.321100e-03	0	0	9.467413e+00	7.736748e+01	IL1R1;HLA-DPB1;IL12B;TLR4;HLA-DPA1
GO_Biological_Process_2021	sodium ion transmembrane transport (GO:0035725)	5/87	2.980867e-04	3.453267e-03	0	0	9.351484e+00	7.591653e+01	SLC24A2;SLC8A3;SLC24A4;PKD2;NALCN
GO_Biological_Process_2021	regulation of interleukin-10 production (GO:0032653)	4/48	2.982889e-04	3.453267e-03	0	0	1.386154e+01	1.125203e+02	IL6;CD40LG;IL12B;TLR4
GO_Biological_Process_2021	positive regulation of lymphocyte differentiation (GO:0045621)	3/20	3.084022e-04	3.516252e-03	0	0	2.673866e+01	2.161582e+02	BTK;RHOH;NCKAP1L
GO_Biological_Process_2021	toll-like receptor 4 signaling pathway (GO:0034142)	3/20	3.084022e-04	3.516252e-03	0	0	2.673866e+01	2.161582e+02	LY96;LBP;TLR4
GO_Biological_Process_2021	positive regulation of inflammatory response (GO:0050729)	5/89	3.313006e-04	3.748928e-03	0	0	9.127907e+00	7.313721e+01	IL6;NLRP12;IL12B;LBP;TLR4
GO_Biological_Process_2021	sodium ion transport (GO:0006814)	5/90	3.489221e-04	3.905990e-03	0	0	9.020064e+00	7.180568e+01	SLC24A2;SLC8A3;SLC24A4;PKD2;NALCN
GO_Biological_Process_2021	positive regulation of response to external stimulus (GO:0032103)	6/139	3.503712e-04	3.905990e-03	0	0	6.954770e+00	5.533575e+01	GBP5;NLRP12;CCL5;IL12B;LY96;TLR4
GO_Biological_Process_2021	long-term synaptic potentiation (GO:0060291)	3/21	3.580439e-04	3.962177e-03	0	0	2.525191e+01	2.003702e+02	SLC24A2;SLC8A3;GRIN2B
GO_Biological_Process_2021	toll-like receptor signaling pathway (GO:0002224)	5/91	3.672437e-04	4.034320e-03	0	0	8.914729e+00	7.051091e+01	BTK;LY96;CD36;LBP;TLR4
GO_Biological_Process_2021	regulation of interleukin-12 production (GO:0032655)	4/51	3.771966e-04	4.113630e-03	0	0	1.297480e+01	1.022770e+02	CD40LG;IL12B;MEFV;TLR4
GO_Biological_Process_2021	cellular component assembly (GO:0022607)	8/261	3.823833e-04	4.140194e-03	0	0	4.922015e+00	3.873177e+01	WIPF1;RHOJ;RHOH;NCKAP1L;CD3G;FLNC;CD3E;WASF1
GO_Biological_Process_2021	regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	5/92	3.862835e-04	4.152548e-03	0	0	8.811815e+00	6.925152e+01	IL6;ITGB3;IL12B;HCLS1;ITGA5
GO_Biological_Process_2021	regulation of release of sequestered calcium ion into cytosol (GO:0051279)	4/52	4.065229e-04	4.339127e-03	0	0	1.270385e+01	9.918998e+01	CXCL10;TRPC1;CD19;F2R
GO_Biological_Process_2021	cell projection assembly (GO:0030031)	3/22	4.125514e-04	4.341887e-03	0	0	2.392166e+01	1.864250e+02	RHOJ;RHOH;NCKAP1L
GO_Biological_Process_2021	regulation of platelet activation (GO:0010543)	3/22	4.125514e-04	4.341887e-03	0	0	2.392166e+01	1.864250e+02	SELP;PRKCQ;TLR4
GO_Biological_Process_2021	negative regulation of apoptotic process (GO:0043066)	11/485	4.293753e-04	4.353671e-03	0	0	3.658742e+00	2.836689e+01	IL6;CD40LG;LEF1;F2R;BCL2;HCLS1;CCL2;NCKAP1L;PIK3R1;ITGA5;FOXO1
GO_Biological_Process_2021	bicellular tight junction assembly (GO:0070830)	4/53	4.374418e-04	4.353671e-03	0	0	1.244396e+01	9.624861e+01	CLDN22;CLDN11;CLDN10;CLDN2
GO_Biological_Process_2021	positive regulation of B cell activation (GO:0050871)	4/53	4.374418e-04	4.353671e-03	0	0	1.244396e+01	9.624861e+01	IL6;BTK;BCL2;NCKAP1L
GO_Biological_Process_2021	anterograde dendritic transport (GO:0098937)	2/5	4.397063e-04	4.353671e-03	0	0	1.003182e+02	7.753997e+02	KIF5C;KIF5A
GO_Biological_Process_2021	anterograde dendritic transport of neurotransmitter receptor complex (GO:0098971)	2/5	4.397063e-04	4.353671e-03	0	0	1.003182e+02	7.753997e+02	KIF5C;KIF5A
GO_Biological_Process_2021	positive regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043378)	2/5	4.397063e-04	4.353671e-03	0	0	1.003182e+02	7.753997e+02	NCKAP1L;RUNX3
GO_Biological_Process_2021	positive regulation of gamma-delta T cell activation (GO:0046645)	2/5	4.397063e-04	4.353671e-03	0	0	1.003182e+02	7.753997e+02	LEF1;NCKAP1L
GO_Biological_Process_2021	positive regulation of leukocyte tethering or rolling (GO:1903238)	2/5	4.397063e-04	4.353671e-03	0	0	1.003182e+02	7.753997e+02	SELP;SELE
GO_Biological_Process_2021	T cell extravasation (GO:0072683)	2/5	4.397063e-04	4.353671e-03	0	0	1.003182e+02	7.753997e+02	CCL2;ITGAL
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity (GO:2000116)	3/23	4.721166e-04	4.584100e-03	0	0	2.272443e+01	1.740301e+02	NLRP12;MEFV;GRIN2B
GO_Biological_Process_2021	cytoskeleton-dependent intracellular transport (GO:0030705)	3/23	4.721166e-04	4.584100e-03	0	0	2.272443e+01	1.740301e+02	TUBA1A;KIF5C;KIF5A
GO_Biological_Process_2021	positive regulation of interleukin-17 production (GO:0032740)	3/23	4.721166e-04	4.584100e-03	0	0	2.272443e+01	1.740301e+02	IL6;IL12B;PRKCQ
GO_Biological_Process_2021	positive regulation of defense response (GO:0031349)	5/98	5.166399e-04	4.984251e-03	0	0	8.240810e+00	6.236781e+01	GBP5;NLRP12;CCL5;IL12B;TLR4
GO_Biological_Process_2021	tight junction assembly (GO:0120192)	4/56	5.402444e-04	5.178776e-03	0	0	1.172426e+01	8.820734e+01	CLDN22;CLDN11;CLDN10;CLDN2
GO_Biological_Process_2021	cellular response to peptide (GO:1901653)	4/57	5.780248e-04	5.505869e-03	0	0	1.150247e+01	8.576117e+01	VCAM1;CACNA2D1;CD36;TLR4
GO_Biological_Process_2021	calcium-mediated signaling (GO:0019722)	5/102	6.202882e-04	5.871282e-03	0	0	7.899385e+00	5.833953e+01	SELP;P2RX7;VCAM1;BTK;SELE
GO_Biological_Process_2021	regulation of cardiac muscle hypertrophy in response to stress (GO:1903242)	2/6	6.566634e-04	6.026088e-03	0	0	7.523485e+01	5.513465e+02	TRPC3;FOXO1
GO_Biological_Process_2021	positive regulation of cell-cell adhesion mediated by integrin (GO:0033634)	2/6	6.566634e-04	6.026088e-03	0	0	7.523485e+01	5.513465e+02	CCL5;CD3E
GO_Biological_Process_2021	positive regulation of granulocyte differentiation (GO:0030854)	2/6	6.566634e-04	6.026088e-03	0	0	7.523485e+01	5.513465e+02	LEF1;HCLS1
GO_Biological_Process_2021	positive regulation of ion transmembrane transport (GO:0034767)	2/6	6.566634e-04	6.026088e-03	0	0	7.523485e+01	5.513465e+02	P2RX7;TRPC6
GO_Biological_Process_2021	SCF complex assembly (GO:0010265)	2/6	6.566634e-04	6.026088e-03	0	0	7.523485e+01	5.513465e+02	CAND2;FBXL7
GO_Biological_Process_2021	cellular response to lipid (GO:0071396)	7/219	6.950886e-04	6.340051e-03	0	0	5.109865e+00	3.715623e+01	CXCL10;IL6;NLRP3;LY96;CCL2;LBP;TLR4
GO_Biological_Process_2021	apical junction assembly (GO:0043297)	4/60	7.025989e-04	6.369948e-03	0	0	1.088462e+01	7.903019e+01	CLDN22;CLDN11;CLDN10;CLDN2
GO_Biological_Process_2021	pattern recognition receptor signaling pathway (GO:0002221)	4/61	7.480341e-04	6.701139e-03	0	0	1.069312e+01	7.696972e+01	LY96;CD36;LBP;TLR4
GO_Biological_Process_2021	positive regulation of interleukin-8 production (GO:0032757)	4/61	7.480341e-04	6.701139e-03	0	0	1.069312e+01	7.696972e+01	IL6;F2R;LBP;TLR4
GO_Biological_Process_2021	release of sequestered calcium ion into cytosol (GO:0051209)	3/27	7.646381e-04	6.769296e-03	0	0	1.893321e+01	1.358667e+02	F2R;FASLG;PKD2
GO_Biological_Process_2021	positive regulation of nitric oxide biosynthetic process (GO:0045429)	3/27	7.646381e-04	6.769296e-03	0	0	1.893321e+01	1.358667e+02	CD36;PKD2;TLR4
GO_Biological_Process_2021	positive regulation of cysteine-type endopeptidase activity (GO:2001056)	4/62	7.955078e-04	7.001399e-03	0	0	1.050822e+01	7.499225e+01	F2R;NLRP3;MEFV;GRIN2B
GO_Biological_Process_2021	positive regulation of Ras protein signal transduction (GO:0046579)	4/63	8.450702e-04	7.329069e-03	0	0	1.032960e+01	7.309316e+01	F2R;LPAR1;LPAR4;PIK3CG
GO_Biological_Process_2021	cytosolic calcium ion transport (GO:0060401)	3/28	8.522173e-04	7.329069e-03	0	0	1.817496e+01	1.284546e+02	CACNA2D1;ATP2B3;MICU3
GO_Biological_Process_2021	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482)	3/28	8.522173e-04	7.329069e-03	0	0	1.817496e+01	1.284546e+02	F2R;LPAR1;LPAR4
GO_Biological_Process_2021	positive regulation of nitric oxide metabolic process (GO:1904407)	3/28	8.522173e-04	7.329069e-03	0	0	1.817496e+01	1.284546e+02	CD36;PKD2;TLR4
GO_Biological_Process_2021	Fc-epsilon receptor signaling pathway (GO:0038095)	5/111	9.098099e-04	7.610591e-03	0	0	7.225391e+00	5.059418e+01	MAPK10;BTK;PRKCQ;NFATC1;PIK3R1
GO_Biological_Process_2021	regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043376)	2/7	9.152937e-04	7.610591e-03	0	0	6.018485e+01	4.210692e+02	NCKAP1L;RUNX3
GO_Biological_Process_2021	negative regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034128)	2/7	9.152937e-04	7.610591e-03	0	0	6.018485e+01	4.210692e+02	LY96;TLR4
GO_Biological_Process_2021	negative regulation of T cell apoptotic process (GO:0070233)	2/7	9.152937e-04	7.610591e-03	0	0	6.018485e+01	4.210692e+02	CCL5;PRKCQ
GO_Biological_Process_2021	regulation of natural killer cell chemotaxis (GO:2000501)	2/7	9.152937e-04	7.610591e-03	0	0	6.018485e+01	4.210692e+02	CCL5;CCL2
GO_Biological_Process_2021	positive regulation of activation of Janus kinase activity (GO:0010536)	2/7	9.152937e-04	7.610591e-03	0	0	6.018485e+01	4.210692e+02	CCL5;IL12B
GO_Biological_Process_2021	protein-containing complex subunit organization (GO:0043933)	5/112	9.472711e-04	7.790399e-03	0	0	7.157502e+00	4.982999e+01	WIPF1;NCKAP1L;CD3G;CD3E;WASF1
GO_Biological_Process_2021	Fc receptor signaling pathway (GO:0038093)	5/112	9.472711e-04	7.790399e-03	0	0	7.157502e+00	4.982999e+01	MAPK10;BTK;PRKCQ;NFATC1;PIK3R1
GO_Biological_Process_2021	negative regulation of interleukin-1 production (GO:0032692)	3/30	1.045893e-03	8.417479e-03	0	0	1.682697e+01	1.154816e+02	NLRP12;NLRP3;MEFV
GO_Biological_Process_2021	cell projection organization (GO:0030030)	3/30	1.045893e-03	8.417479e-03	0	0	1.682697e+01	1.154816e+02	RHOJ;RHOH;NCKAP1L
GO_Biological_Process_2021	regulation of macrophage activation (GO:0043030)	3/30	1.045893e-03	8.417479e-03	0	0	1.682697e+01	1.154816e+02	IL6;LBP;TLR4
GO_Biological_Process_2021	heterotypic cell-cell adhesion (GO:0034113)	3/30	1.045893e-03	8.417479e-03	0	0	1.682697e+01	1.154816e+02	VCAM1;ITGB3;ITGA5
GO_Biological_Process_2021	positive regulation of catabolic process (GO:0009896)	4/67	1.065210e-03	8.492922e-03	0	0	9.671795e+00	6.619941e+01	HECW1;ASB9;ASB11;FOXO1
GO_Biological_Process_2021	positive regulation of protein metabolic process (GO:0051247)	5/115	1.066553e-03	8.492922e-03	0	0	6.961240e+00	4.763802e+01	HECW1;ASB9;IL12B;ASB11;FOXO1
GO_Biological_Process_2021	ion transport (GO:0006811)	5/116	1.108685e-03	8.781950e-03	0	0	6.898177e+00	4.693921e+01	SLC24A2;SLC8A3;SLC24A4;TRPC6;TRPM3
GO_Biological_Process_2021	regulation of myeloid cell differentiation (GO:0045637)	4/68	1.125968e-03	8.872155e-03	0	0	9.520192e+00	6.463365e+01	CSF2;H3C13;PRKCQ;MYL9
GO_Biological_Process_2021	negative regulation of interleukin-6 production (GO:0032715)	3/31	1.152309e-03	8.939307e-03	0	0	1.622519e+01	1.097794e+02	NLRP12;NCKAP1L;TLR4
GO_Biological_Process_2021	regulation of macrophage derived foam cell differentiation (GO:0010743)	3/31	1.152309e-03	8.939307e-03	0	0	1.622519e+01	1.097794e+02	CSF2;ITGB3;CD36
GO_Biological_Process_2021	positive regulation of Rho protein signal transduction (GO:0035025)	3/31	1.152309e-03	8.939307e-03	0	0	1.622519e+01	1.097794e+02	F2R;LPAR1;LPAR4
GO_Biological_Process_2021	protein localization to presynapse (GO:1905383)	2/8	1.215037e-03	9.052630e-03	0	0	5.015152e+01	3.366661e+02	KIF5C;KIF5A
GO_Biological_Process_2021	anterograde axonal protein transport (GO:0099641)	2/8	1.215037e-03	9.052630e-03	0	0	5.015152e+01	3.366661e+02	KIF5C;KIF5A
GO_Biological_Process_2021	regulation of activation of Janus kinase activity (GO:0010533)	2/8	1.215037e-03	9.052630e-03	0	0	5.015152e+01	3.366661e+02	CCL5;IL12B
GO_Biological_Process_2021	axo-dendritic protein transport (GO:0099640)	2/8	1.215037e-03	9.052630e-03	0	0	5.015152e+01	3.366661e+02	KIF5C;KIF5A
GO_Biological_Process_2021	regulation of interleukin-18 production (GO:0032661)	2/8	1.215037e-03	9.052630e-03	0	0	5.015152e+01	3.366661e+02	GBP5;NLRP12
GO_Biological_Process_2021	regulation of lymphocyte apoptotic process (GO:0070228)	2/8	1.215037e-03	9.052630e-03	0	0	5.015152e+01	3.366661e+02	BTK;CD3G
GO_Biological_Process_2021	regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034127)	2/8	1.215037e-03	9.052630e-03	0	0	5.015152e+01	3.366661e+02	LY96;TLR4
GO_Biological_Process_2021	positive regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043372)	2/8	1.215037e-03	9.052630e-03	0	0	5.015152e+01	3.366661e+02	HLA-DRA;NCKAP1L
GO_Biological_Process_2021	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	5/119	1.242497e-03	9.199540e-03	0	0	6.715626e+00	4.493179e+01	NLRP12;CASP12;F2R;NLRP3;FASLG
GO_Biological_Process_2021	B cell proliferation (GO:0042100)	3/32	1.265319e-03	9.199540e-03	0	0	1.566491e+01	1.045230e+02	CD40LG;CD19;BCL2
GO_Biological_Process_2021	regulation of NMDA receptor activity (GO:2000310)	3/32	1.265319e-03	9.199540e-03	0	0	1.566491e+01	1.045230e+02	CAMK2A;CCL2;GRIN2B
GO_Biological_Process_2021	positive regulation of immune effector process (GO:0002699)	3/32	1.265319e-03	9.199540e-03	0	0	1.566491e+01	1.045230e+02	IL12B;HLA-DRA;LBP
GO_Biological_Process_2021	positive regulation of receptor signaling pathway via STAT (GO:1904894)	3/32	1.265319e-03	9.199540e-03	0	0	1.566491e+01	1.045230e+02	IL6;CCL5;F2R
GO_Biological_Process_2021	protein polyubiquitination (GO:0000209)	8/314	1.273096e-03	9.211581e-03	0	0	4.058512e+00	2.705528e+01	RNF144A;SPSB1;MARCHF1;HECW1;BCL2;UBE2E2;FBXL22;FBXL7
GO_Biological_Process_2021	positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)	3/33	1.385072e-03	9.973840e-03	0	0	1.514198e+01	9.966460e+01	IL6;CCL5;F2R
GO_Biological_Process_2021	positive regulation of synaptic transmission (GO:0050806)	4/73	1.466605e-03	1.051067e-02	0	0	8.828094e+00	5.760159e+01	SLC24A2;SLC8A3;CCL2;GRIN2B
GO_Biological_Process_2021	regulation of tumor necrosis factor production (GO:0032680)	5/124	1.491559e-03	1.063884e-02	0	0	6.431829e+00	4.185791e+01	IL6;IL12B;LY96;LBP;TLR4
GO_Biological_Process_2021	positive regulation of interleukin-12 production (GO:0032735)	3/34	1.511714e-03	1.063994e-02	0	0	1.465279e+01	9.516274e+01	CD40LG;IL12B;TLR4
GO_Biological_Process_2021	regulation of protein secretion (GO:0050708)	5/125	1.545477e-03	1.063994e-02	0	0	6.377907e+00	4.128051e+01	IL6;RSAD2;CCL5;IL12B;MYH10
GO_Biological_Process_2021	negative regulation of bone resorption (GO:0045779)	2/9	1.555340e-03	1.063994e-02	0	0	4.298485e+01	2.779427e+02	P2RX7;IL6
GO_Biological_Process_2021	negative regulation of lipid localization (GO:1905953)	2/9	1.555340e-03	1.063994e-02	0	0	4.298485e+01	2.779427e+02	IL6;ITGB3
GO_Biological_Process_2021	CD40 signaling pathway (GO:0023035)	2/9	1.555340e-03	1.063994e-02	0	0	4.298485e+01	2.779427e+02	CD40LG;ITGA5
GO_Biological_Process_2021	regulation of interleukin-23 production (GO:0032667)	2/9	1.555340e-03	1.063994e-02	0	0	4.298485e+01	2.779427e+02	CSF2;TLR4
GO_Biological_Process_2021	positive regulation of B cell differentiation (GO:0045579)	2/9	1.555340e-03	1.063994e-02	0	0	4.298485e+01	2.779427e+02	BTK;NCKAP1L
GO_Biological_Process_2021	positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187)	2/9	1.555340e-03	1.063994e-02	0	0	4.298485e+01	2.779427e+02	NCKAP1L;RUNX3
GO_Biological_Process_2021	positive regulation of memory T cell differentiation (GO:0043382)	2/9	1.555340e-03	1.063994e-02	0	0	4.298485e+01	2.779427e+02	HLA-DRA;IL12B
GO_Biological_Process_2021	cellular response to virus (GO:0098586)	3/35	1.645389e-03	1.120502e-02	0	0	1.419418e+01	9.098155e+01	CXCL10;IL6;CCL5
GO_Biological_Process_2021	positive regulation of interleukin-6 production (GO:0032755)	4/76	1.702261e-03	1.154010e-02	0	0	8.458974e+00	5.393271e+01	IL6;F2R;LBP;TLR4
GO_Biological_Process_2021	positive regulation of macromolecule biosynthetic process (GO:0010557)	5/129	1.775586e-03	1.184266e-02	0	0	6.170918e+00	3.908428e+01	FCER2;IL6;NLRP12;CCL2;TLR4
GO_Biological_Process_2021	platelet aggregation (GO:0070527)	3/36	1.786235e-03	1.184266e-02	0	0	1.376336e+01	8.708965e+01	ITGB3;MYL9;PIK3CG
GO_Biological_Process_2021	positive regulation of innate immune response (GO:0045089)	3/36	1.786235e-03	1.184266e-02	0	0	1.376336e+01	8.708965e+01	GBP5;CCL5;LBP
GO_Biological_Process_2021	positive regulation of myeloid leukocyte differentiation (GO:0002763)	3/36	1.786235e-03	1.184266e-02	0	0	1.376336e+01	8.708965e+01	LEF1;IL12B;HCLS1
GO_Biological_Process_2021	Wnt signaling pathway, calcium modulating pathway (GO:0007223)	3/36	1.786235e-03	1.184266e-02	0	0	1.376336e+01	8.708965e+01	CAMK2A;LEF1;NFATC1
GO_Biological_Process_2021	regulation of response to external stimulus (GO:0032101)	5/130	1.836835e-03	1.212472e-02	0	0	6.121240e+00	3.856205e+01	CASP12;IL1R1;F2R;CD36;SELE
GO_Biological_Process_2021	regulation of cell-cell adhesion mediated by integrin (GO:0033632)	2/10	1.935653e-03	1.224016e-02	0	0	3.760985e+01	2.349604e+02	CCL5;CD3E
GO_Biological_Process_2021	negative regulation of lymphocyte apoptotic process (GO:0070229)	2/10	1.935653e-03	1.224016e-02	0	0	3.760985e+01	2.349604e+02	CCL5;PRKCQ
GO_Biological_Process_2021	regulation of granulocyte differentiation (GO:0030852)	2/10	1.935653e-03	1.224016e-02	0	0	3.760985e+01	2.349604e+02	LEF1;HCLS1
GO_Biological_Process_2021	cellular response to oxidised low-density lipoprotein particle stimulus (GO:0140052)	2/10	1.935653e-03	1.224016e-02	0	0	3.760985e+01	2.349604e+02	CD36;TLR4
GO_Biological_Process_2021	regulation of leukocyte tethering or rolling (GO:1903236)	2/10	1.935653e-03	1.224016e-02	0	0	3.760985e+01	2.349604e+02	SELP;SELE
GO_Biological_Process_2021	regulation of memory T cell differentiation (GO:0043380)	2/10	1.935653e-03	1.224016e-02	0	0	3.760985e+01	2.349604e+02	HLA-DRA;IL12B
GO_Biological_Process_2021	regulation of neutrophil migration (GO:1902622)	2/10	1.935653e-03	1.224016e-02	0	0	3.760985e+01	2.349604e+02	RHOH;NCKAP1L
GO_Biological_Process_2021	positive regulation of cell activation (GO:0050867)	2/10	1.935653e-03	1.224016e-02	0	0	3.760985e+01	2.349604e+02	SELP;TLR4
GO_Biological_Process_2021	regulation of T-helper 17 type immune response (GO:2000316)	2/10	1.935653e-03	1.224016e-02	0	0	3.760985e+01	2.349604e+02	IL12B;PRKCQ
GO_Biological_Process_2021	positive regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030949)	2/10	1.935653e-03	1.224016e-02	0	0	3.760985e+01	2.349604e+02	ITGB3;ITGA5
GO_Biological_Process_2021	regulation of NIK/NF-kappaB signaling (GO:1901222)	4/80	2.055727e-03	1.294506e-02	0	0	8.012146e+00	4.957215e+01	NLRP12;IL12B;NLRP3;TLR4
GO_Biological_Process_2021	lymphocyte proliferation (GO:0046651)	3/38	2.089978e-03	1.310590e-02	0	0	1.297557e+01	8.006709e+01	CD40LG;BCL2;PIK3CG
GO_Biological_Process_2021	activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	4/81	2.151432e-03	1.337977e-02	0	0	7.907692e+00	4.856605e+01	NLRP12;CASP12;F2R;FASLG
GO_Biological_Process_2021	regulation of interleukin-8 production (GO:0032677)	4/81	2.151432e-03	1.337977e-02	0	0	7.907692e+00	4.856605e+01	IL6;F2R;LBP;TLR4
GO_Biological_Process_2021	negative regulation of protein secretion (GO:0050709)	3/39	2.253135e-03	1.395460e-02	0	0	1.261450e+01	7.689086e+01	RSAD2;F2R;IL12B
GO_Biological_Process_2021	negative regulation of bone remodeling (GO:0046851)	2/11	2.355434e-03	1.435193e-02	0	0	3.342929e+01	2.022817e+02	P2RX7;IL6
GO_Biological_Process_2021	regulation of T cell apoptotic process (GO:0070232)	2/11	2.355434e-03	1.435193e-02	0	0	3.342929e+01	2.022817e+02	CCL5;PRKCQ
GO_Biological_Process_2021	synaptic vesicle transport (GO:0048489)	2/11	2.355434e-03	1.435193e-02	0	0	3.342929e+01	2.022817e+02	KIF5C;KIF5A
GO_Biological_Process_2021	T cell chemotaxis (GO:0010818)	2/11	2.355434e-03	1.435193e-02	0	0	3.342929e+01	2.022817e+02	CXCL10;PIK3CG
GO_Biological_Process_2021	regulation of nitric oxide biosynthetic process (GO:0045428)	3/40	2.423982e-03	1.471005e-02	0	0	1.227295e+01	7.391193e+01	CD36;PKD2;TLR4
GO_Biological_Process_2021	positive regulation of MAPK cascade (GO:0043410)	7/274	2.514258e-03	1.519662e-02	0	0	4.045917e+00	2.421796e+01	IL6;CCL5;F2R;LPAR1;CCL2;CD36;PIK3CG
GO_Biological_Process_2021	B cell activation (GO:0042113)	4/85	2.565054e-03	1.538010e-02	0	0	7.515670e+00	4.483680e+01	VCAM1;CD40LG;BTK;BCL2
GO_Biological_Process_2021	positive regulation of protein catabolic process (GO:0045732)	4/85	2.565054e-03	1.538010e-02	0	0	7.515670e+00	4.483680e+01	HECW1;ASB9;ASB11;FOXO1
GO_Biological_Process_2021	response to interleukin-1 (GO:0070555)	4/86	2.676400e-03	1.598406e-02	0	0	7.423640e+00	4.397232e+01	IL1R1;CCL5;CCL2;SELE
GO_Biological_Process_2021	monocyte chemotaxis (GO:0002548)	3/42	2.789231e-03	1.654408e-02	0	0	1.164240e+01	6.848045e+01	IL6;CCL5;CCL2
GO_Biological_Process_2021	macrophage chemotaxis (GO:0048246)	2/12	2.814143e-03	1.654408e-02	0	0	3.008485e+01	1.766912e+02	CCL5;CCL2
GO_Biological_Process_2021	positive regulation of T-helper 1 type immune response (GO:0002827)	2/12	2.814143e-03	1.654408e-02	0	0	3.008485e+01	1.766912e+02	IL1R1;IL12B
