Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021__metal ion transport (GO:0030001),-0.1719700262893731,-0.956827565224115,0.4782608695652174,0.7358224281211196,1.0,18/19,75.56%,SLC8A3;CAV1;TRPC4;CCL5;TRPC1;CHRNB2;CALCRL;TRPC3;PKD2;CACNA1B;CCL8;CACNA2D1;CAMK2A;CCR1;SLN;RYR3;CCR5;SLC8A1
prerank,GO_Biological_Process_2021__cell chemotaxis (GO:0060326),0.19096093130777486,0.9542639481690195,0.48863636363636365,1.0,1.0,17/26,53.53%,CCR8;CCR4;XCR1;CCL21;CCR5;AGTR1;CCR7;CCR2;HGF;CXCR6;CXCL12;CCR3;CCR1;CCL25;CXCR2;KIT;PDGFRA
prerank,KEGG_2021_Human__Chemical carcinogenesis,0.19564099096194348,0.9515949753654503,0.5057471264367817,1.0,1.0,16/28,44.87%,FGF10;FGF7;FGF16;FGF5;ADRB3;CYP1B1;GSTT2;CHRNA3;PRKCB;AR;PGR;RXRG;ADCY2;GSTM5;HPGDS;ADCY5
prerank,GO_Biological_Process_2021__regulation of epithelial to mesenchymal transition (GO:0010717),0.24215779307383295,0.9491892821371056,0.5512820512820513,1.0,1.0,10/16,46.20%,GREM1;SFRP1;SFRP2;EPHA3;TGFB3;BMP5;COL1A1;FERMT2;IL6;PDPN
prerank,GO_Biological_Process_2021__regulation of protein phosphorylation (GO:0001932),0.17624794522203696,0.9491340446003925,0.5760869565217391,1.0,1.0,18/44,33.43%,ADIPOQ;FGF10;FGF7;MUSK;FGF19;RSPO1;FGF16;LEP;IRGM;FGF5;SH3GL2;FPR2;SLIT2;FBLN1;IFNG;HGF;TMEM119;GPNMB
prerank,GO_Biological_Process_2021__phosphate-containing compound metabolic process (GO:0006796),0.23364068533602012,0.9477874778231371,0.5128205128205128,1.0,1.0,15/18,63.37%,G6PC2;PTPRC;NUDT10;PLPPR5;GFPT2;ALK;PLPPR4;PLA2G2A;TNFAIP8L3;PIK3CG;LRRK2;PTPRD;PLA2G2D;PLA2G2C;HTR2B
prerank,GO_Biological_Process_2021__regulation of ion transport (GO:0043269),-0.1468910803146068,-0.9469311349247272,0.5625,0.7531807883467966,1.0,13/22,35.67%,KCNA5;SIK1;PDZK1;NKAIN4;GDNF;KCNJ5;KCNJ12;NKAIN2;ITGB3;CHRNB2;P2RX7;CLDN10;KCNJ15
prerank,GO_Biological_Process_2021__response to calcium ion (GO:0051592),0.207235019365696,0.9463390784803704,0.5128205128205128,1.0,1.0,18/23,62.16%,CASQ2;THBS1;SYT4;SYT10;RYR3;KCNMB2;CRHBP;SYT6;ACER1;NLGN1;MEF2C;SYT1;SYT11;CASR;KCNMB1;PKD2;TRPC3;CLIC4
prerank,GO_Biological_Process_2021__nervous system development (GO:0007399),0.13430744840499198,0.9457982114784202,0.5306122448979592,1.0,1.0,64/91,63.40%,SOX10;CHRM2;LGI1;MAB21L2;PHOX2B;DPYSL5;SCRG1;FGF19;ECRG4;NRSN1;NEUROD1;FGF5;VCAN;IL1RAPL2;SH3GL2;SNTG2;GPM6A;MYT1L;GFRA1;DCX;NRXN1;DCLK1;FAT4;CNTFR;CHRNA3;SPOCK1;LSAMP;INHBA;RELN;WNT2;PTN;EGR2;NAV3;TAGLN3;ST8SIA2;GFRA2;RBFOX3;ADAM23;MOG;ROBO1;NLGN1;MEF2C;ADGRA2;ZEB2;DACT1;DSCAM;CNTN4;DCHS1;CDH2;ACTL6B;CNTN6;PKD2;PCDHA6;ADAM22;PMP22;CBLN1;ST8SIA4;P2RX5;SLITRK1;GPM6B;PDGFC;FGF2;S100B;NPTX1
prerank,GO_Biological_Process_2021__B cell activation (GO:0042113),0.19769284799637288,0.9397885440771552,0.5581395348837209,1.0,1.0,23/25,74.20%,FCRL1;CR2;PTPRC;GPR183;MS4A1;ITGA4;PRKCB;FLT3;IL10;LAX1;CD40LG;MEF2C;BTK;KIT;CD79A;CD86;BCL2;VCAM1;CD79B;CD22;AICDA;CHRNB2;RASGRP1
prerank,GO_Biological_Process_2021__cellular response to chemokine (GO:1990869),0.19527283486469024,0.9391035660347724,0.5476190476190477,1.0,1.0,18/28,51.87%,CCL19;CXCL13;CCL14;CCL17;CCL21;CCL13;CCL7;CCR2;PF4V1;CCL11;CXCL12;CCL16;RIPOR2;CCR1;CCL25;CCL22;CCL2;CCL8
prerank,GO_Biological_Process_2021__defense response to symbiont (GO:0140546),-0.18421589150872097,-0.9362305574474618,0.6,0.7711740165460674,1.0,12/18,41.28%,IL21;LILRB1;APOBEC3H;IFNL1;SAMHD1;SLFN11;RSAD2;AICDA;IFI44L;BCL2;AZU1;RNASE6
prerank,GO_Biological_Process_2021__lymphocyte chemotaxis (GO:0048247),0.20200398351394383,0.9356494034059609,0.56,1.0,1.0,15/23,51.87%,CCL19;CXCL13;CCL14;GPR183;CCL17;CCL21;CCL13;CCL7;CCL11;CCL16;CCL25;PIK3CG;CCL22;CCL2;CCL8
prerank,GO_Biological_Process_2021__negative regulation of blood vessel morphogenesis (GO:2000181),0.23051108816174543,0.9354165671427136,0.5714285714285714,1.0,1.0,14/18,59.44%,THBS1;DCN;THBS4;CCR2;ISM1;SPARC;THBS2;CNMD;GHRL;SULF1;ADAMTS1;PRL;SERPINF1;TEK
prerank,GO_Biological_Process_2021__regulation of neuron differentiation (GO:0045664),-0.17298937784522003,-0.9351636285186437,0.6428571428571429,0.768250102453018,1.0,19/19,82.83%,SOX11;FGFR1;NGF;NREP;HEYL;NTF3;SOX2;PCP4;CNTN4;LRRK2;MEF2C;TCF4;NLGN1;ZEB1;ALK;VWC2;BEND6;BRINP3;NEUROD1
prerank,GO_Biological_Process_2021__positive regulation of lymphocyte activation (GO:0051251),-0.1824863194711553,-0.9350521297847061,0.6296296296296297,0.7633254223090884,1.0,14/15,71.48%,SIRPB1;HLA-DPB1;PRKCQ;HLA-DPA1;SIRPG;IL12B;TNFSF4;NCKAP1L;CLEC7A;CCL2;IL6;IGLL5;CCR2;THY1
prerank,GO_Biological_Process_2021__negative regulation of tumor necrosis factor production (GO:0032720),0.2315918440163834,0.9348699881317093,0.5324675324675324,1.0,1.0,3/16,5.46%,ADIPOQ;CIDEA;IGF1
prerank,GO_Biological_Process_2021__negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556),0.2315918440163834,0.9348699881317093,0.5324675324675324,1.0,1.0,3/16,5.46%,ADIPOQ;CIDEA;IGF1
prerank,GO_Biological_Process_2021__negative regulation of transcription by RNA polymerase II (GO:0000122),-0.08238048913315367,-0.9335115682756687,0.4,0.7611638364525415,1.0,33/60,38.05%,SOX11;FASLG;RUNX3;AEBP1;CAV1;NR2F1;LDB2;DAB2;SNAI1;DUSP26;KLF8;FOXP3;TBX21;ARID5B;ID4;HDAC9;GLI2;KLF12;KANK2;SOX2;IGF2;LILRB4;EDNRB;NR1H4;PARP15;FOXP2;MITF;PRDM6;MLIP;ZIM2;SNAI2;ESR1;ZBED2
prerank,GO_Biological_Process_2021__protein localization to membrane (GO:0072657),-0.12403762920066805,-0.9326436790962159,0.4166666666666667,0.7575202738404282,1.0,27/34,60.32%,PDZK1;EFR3B;SYNE3;CAV1;RDX;CPE;RFTN1;EHD3;LIN7A;P2RY1;NRXN2;EPB41L3;MYO5A;SCN3B;WNK3;RAB3C;DLG2;FYB1;ITGAL;ZDHHC22;KCNB2;NLGN1;FERMT2;ZDHHC15;DPP6;PTN;TRARG1
prerank,GO_Biological_Process_2021__regulation of autophagy (GO:0010506),-0.1533090467516697,-0.9308628419639364,0.4444444444444444,0.7569222340170529,1.0,20/20,84.79%,FOXO1;MAPT;TREM2;DAPL1;UCHL1;RAB39B;IL10RA;HTR2B;PRKD1;BCL2;GFAP;MEFV;LRRK2;LEPR;IL10;HGF;IFNG;DCN;IRGM;LEP
prerank,GO_Biological_Process_2021__positive regulation of ERK1 and ERK2 cascade (GO:0070374),0.14636407467319834,0.9278296663847306,0.5729166666666666,1.0,1.0,56/64,75.80%,CCL19;FGF10;CCL14;ADCYAP1;FGF19;HTR2A;PTPRC;GPR183;CCL17;FPR2;HAND2;CCL21;CCL13;CCR7;CCL7;CALCR;IL26;GPNMB;CCL11;CCN2;CCL16;ANGPT1;PLA2G2A;TNFAIP8L3;FERMT2;CCR1;OPRM1;CCL25;SLAMF1;SCIMP;CCL22;CCL2;CCL8;PDGFRA;CSF1R;CD36;TEK;ROR2;PDGFC;FGF2;HTR2B;F2R;ADRA1A;BMPER;GLIPR2;NODAL;CCL23;CCL4;PLA2G5;PDGFRB;GPR55;CCL5;NTRK1;RASGRP1;C5AR1;CCL18
prerank,KEGG_2021_Human__Breast cancer,0.20280911223470485,0.9272309587914118,0.5256410256410257,1.0,1.0,6/22,17.26%,IGF1;FGF10;FGF7;FGF19;FGF16;FGF5
prerank,GO_Biological_Process_2021__brain development (GO:0007420),-0.15690965666538492,-0.9264349334597408,0.6666666666666666,0.7601406533575318,1.0,16/23,46.20%,ZIC2;COL4A1;CTNNA2;ROBO2;SHROOM4;EML1;AFF2;ADGRL2;CX3CR1;SLC6A17;APOD;GRIN2B;SLC6A4;MDGA1;CDH2;CNTN4
prerank,GO_Biological_Process_2021__cellular response to growth factor stimulus (GO:0071363),0.19153721984012997,0.9247830547388565,0.5647058823529412,1.0,1.0,17/27,51.72%,CILP;PHOX2B;SFRP1;GAS1;HAS1;NOS1;VSTM2A;TMEM100;STMN2;HGF;WNT2;ANKRD1;HAS2;MEF2C;CCL2;ADAMTS12;PDE3A
prerank,KEGG_2021_Human__Viral myocarditis,-0.17738023044269255,-0.9244231523585659,0.6190476190476191,0.7615087193245482,1.0,16/16,82.38%,HLA-DPB1;CAV1;HLA-DRA;HLA-DPA1;CD80;SGCA;HLA-DQA2;HLA-DOA;HLA-DQA1;ITGAL;CD86;CD40LG;SGCG;LAMA2;CD28;SGCD
prerank,GO_Biological_Process_2021__protein processing (GO:0016485),-0.18308578357077904,-0.9239367183327929,0.5454545454545454,0.7576258654298582,1.0,15/15,81.80%,AEBP1;ECEL1;CPE;PCSK5;CPZ;PCSK1;ADAM19;SRGN;C1R;MMP16;CPXM1;CPXM2;PCSK2;ADAMTS3;HPR
prerank,GO_Biological_Process_2021__regulation of interleukin-12 production (GO:0032655),0.2032197555902323,0.9217362033981741,0.5487804878048781,1.0,1.0,16/20,64.30%,CCL19;THBS1;CCR7;TLR8;IFNG;TIGIT;IL10;CD40LG;SLAMF1;SCIMP;CMKLR1;CLEC7A;IL16;MEFV;TNFSF4;IL12B
prerank,GO_Biological_Process_2021__toll-like receptor signaling pathway (GO:0002224),-0.162837899454866,-0.9208625486559121,0.6,0.7591551334439335,1.0,15/16,74.35%,SCARA3;RFTN1;TLR4;LBP;NR1H4;LY96;TRIL;CD36;TLR10;BTK;SCIMP;TNIP3;CTSK;TLR8;TLR7
prerank,GO_Biological_Process_2021__regulation of endothelial cell migration (GO:0010594),0.231282206729312,0.9188956213424241,0.5333333333333333,1.0,1.0,15/15,76.98%,THBS1;DCN;SLIT2;SMOC2;SPARC;PTN;ANGPT1;PIK3CG;TEK;PRKD1;FGF2;BMPER;RHOJ;ITGB3;WNT5A
prerank,GO_Biological_Process_2021__positive regulation of epithelial cell migration (GO:0010634),0.23128220672931188,0.9093824152577207,0.6233766233766234,1.0,1.0,15/15,76.98%,FGF10;FGF7;THBS1;SMOC2;IFNG;SPARC;ANGPT1;PIK3CG;TEK;PRKD1;FGF2;GLIPR2;TGFB2;ITGB3;WNT5A
prerank,KEGG_2021_Human__Natural killer cell mediated cytotoxicity,-0.15606930695320778,-0.9084075305198314,0.6111111111111112,0.7769841972466912,1.0,12/20,36.99%,FASLG;PIK3R1;CSF2;ZAP70;FCER1G;KLRK1;NFATC1;LCP2;KIR2DL1;FCGR3A;SHC4;KLRD1
prerank,GO_Biological_Process_2021__regulation of MAP kinase activity (GO:0043405),-0.17084652053779326,-0.9080756889774317,0.5789473684210527,0.7733993290436122,1.0,15/19,53.71%,FGFR1;TENM1;DUSP1;UCHL1;RASGRP1;PDGFRB;HTR2B;FGF2;PDGFC;PIK3R5;KIT;LRRK2;GH1;ROBO1;PIK3CG
prerank,GO_Biological_Process_2021__ion transport (GO:0006811),0.19813658786970637,0.9077678097790272,0.5394736842105263,1.0,1.0,14/21,53.83%,GLRA1;ATP1A4;SLC17A6;SLC8A1;CHRNA3;CNGA3;SLC9A9;TRPM3;SLC17A7;CNGB1;SLC24A4;SLC12A1;PIEZO2;SLC24A2
prerank,GO_Biological_Process_2021__positive regulation of defense response (GO:0031349),-0.13183816667644788,-0.9067657901557504,0.65,0.7704961406424246,1.0,26/28,76.58%,IL21;TSLP;NLRP12;TLR4;PLA2G7;LILRA5;WNT5A;CD1D;CCL5;GBP5;IL12B;TNFSF4;IL16;IL33;SERPINE1;MEF2C;OSM;PLA2G2A;TASL;IFNG;TLR8;CCR2;AGTR1;CCN4;TLR7;FPR2
prerank,"GO_Biological_Process_2021__negative regulation of transcription, DNA-templated (GO:0045892)",-0.08454719265004625,-0.9055883153565383,0.5,0.7695317169653433,1.0,52/87,43.03%,NKX6-2;ZIC2;SOX11;FOXO1;FASLG;MDFIC;RUNX3;LEF1;AEBP1;CSF2;CAV1;HEYL;NR2F1;IFNL1;LDB2;DAB2;SNAI1;DUSP26;KLF8;FOXP3;TBX21;ARID5B;CRYAB;ID4;HDAC9;GLI2;KLF12;KANK2;WNT5A;SOX2;IGF2;MAEL;EDNRB;BASP1;NR1H4;TSHZ3;PARP15;FOXP2;MITF;PRDM6;MLIP;ZIM2;TNFSF4;SNAI2;ESR1;TWIST2;ZBED2;CD38;TFEC;DKK3;ZNF423;ZNF366
prerank,KEGG_2021_Human__cGMP-PKG signaling pathway,0.1632386982496281,0.9018370397927636,0.6222222222222222,1.0,1.0,28/33,71.85%,ATP1A4;PLN;MYLK;ADRB3;SLC8A1;ATP1A2;AGTR1;KCNMB2;ADCY2;IRAG1;EDNRA;GUCY1A1;ADCY5;PIK3CG;MEF2C;CNGB1;PDE3A;PIK3R5;KCNMB1;PRKG1;ADORA3;ADRA1D;ADRA1A;GUCY1A2;ADRB2;MYL9;AKT3;EDNRB
prerank,GO_Biological_Process_2021__regulation of fat cell differentiation (GO:0045598),0.22636716471298704,0.900780569124467,0.5679012345679012,1.0,1.0,6/15,27.67%,ADIPOQ;SFRP1;LEP;MEDAG;SFRP2;ZFPM2
prerank,GO_Biological_Process_2021__neurotransmitter transport (GO:0006836),0.22153229228579624,0.8975232053204735,0.6419753086419753,1.0,1.0,8/19,29.75%,SLC5A7;SLC6A15;SLC17A6;SLC18A3;CHAT;ATP1A2;NRXN1;SLC22A2
prerank,GO_Biological_Process_2021__synapse assembly (GO:0007416),0.20639373119306742,0.8965676848352115,0.6144578313253012,1.0,1.0,7/19,26.10%,GABRG2;CBLN4;LRRTM3;GABRA1;NLGN4X;GPM6A;NRXN1
prerank,GO_Biological_Process_2021__negative regulation of canonical Wnt signaling pathway (GO:0090090),-0.1140118767661563,-0.8963433979973532,0.6666666666666666,0.7810388039063176,1.0,20/29,49.25%,KREMEN2;TMEM170B;DRAXIN;CAV1;SOST;PTPRO;DAB2;WNT5A;TNN;SOX2;SHISA6;SNAI2;NKD1;FRZB;DKK3;GLI1;DACT3;BICC1;HECW1;DACT1
prerank,KEGG_2021_Human__Cushing syndrome,0.21017467479759575,0.8930763974501827,0.5694444444444444,1.0,1.0,11/18,47.95%,CRHR1;MRAP;KCNK2;WNT9B;AGTR1;MC2R;WNT2;ADCY2;ADCY5;STAR;CAMK2A
prerank,GO_Biological_Process_2021__positive regulation of cell junction assembly (GO:1901890),0.23297281904117895,0.8907983246905625,0.575,1.0,1.0,13/15,66.78%,SFRP1;MYOC;IL1RAPL1;NRXN1;THY1;FERMT2;GHRL;NLGN1;PTPRD;SLITRK2;TEK;CLSTN2;SRPX2
prerank,GO_Biological_Process_2021__negative regulation of Wnt signaling pathway (GO:0030178),-0.11215194789513325,-0.8889723251349475,0.7,0.7916257691770745,1.0,22/32,49.25%,KREMEN2;TMEM170B;SHISA2;TRABD2B;DRAXIN;CAV1;SOST;PTPRO;DAB2;WNT5A;NFATC1;SOX2;SHISA6;SNAI2;NKD1;FRZB;DKK3;GLI1;DACT3;BICC1;HECW1;DACT1
prerank,GO_Biological_Process_2021__positive regulation of calcium ion transport (GO:0051928),-0.1493624772313297,-0.886892141691426,0.5454545454545454,0.7916451371837302,1.0,20/20,85.18%,TRPC6;CAV1;LILRA5;WNK3;CCL5;P2RX7;PDGFRB;CCL4;LILRA2;F2R;P2RX5;TRPC3;CCL2;CAMK2A;CCR1;CXCL12;ANK2;P2RX2;FFAR1;MYLK
prerank,KEGG_2021_Human__Calcium signaling pathway,0.1467389211386682,0.885714329048562,0.6129032258064516,1.0,1.0,45/62,64.15%,CHRM2;FGF10;FGF7;CCKAR;FGF19;CASQ2;PLN;HTR2A;FGF16;MYLK;FGF5;ADRB3;TRDN;P2RX2;NOS1;SLC8A1;HRH2;AGTR1;PRKCB;RYR3;PTGER3;CASQ1;HGF;DRD5;PTGFR;PDE1A;ADCY2;EDNRA;AVPR1A;HTR7;CAMK2A;PDGFRA;CACNA1B;TACR1;CYSLTR1;CACNA1G;P2RX5;CD38;RET;PDGFC;ADRA1D;FGF2;HTR2B;F2R;ADRA1A
prerank,GO_Biological_Process_2021__cellular response to organonitrogen compound (GO:0071417),0.20155806536163173,0.8853704975569961,0.5925925925925926,1.0,1.0,10/23,33.65%,WT1;SFRP1;GABRG2;GLRA1;P2RY12;SLIT2;IGFBP5;RYR3;DEFB124;CRHBP
prerank,GO_Biological_Process_2021__positive regulation of neurogenesis (GO:0050769),-0.1699248521312668,-0.8848518004822388,0.6086956521739131,0.7913543689835598,1.0,16/17,74.74%,SOX11;ROBO2;NGF;PLXNC1;CX3CR1;MAP6;SLITRK1;PTPRD;SERPINF1;ROBO1;OPRM1;IFNG;PLXNA4;CHODL;NGFR;SLIT2
prerank,GO_Biological_Process_2021__chemokine-mediated signaling pathway (GO:0070098),0.18430938365150015,0.8815750935560323,0.6707317073170732,1.0,1.0,17/27,51.87%,CCL19;CXCL13;CCL14;CCL17;CCL21;CCL13;CCL7;CCR2;PF4V1;CCL11;CXCL12;CCL16;CCR1;CCL25;CCL22;CCL2;CCL8
prerank,KEGG_2021_Human__Diabetic cardiomyopathy,0.20844747539196185,0.8775949378930518,0.6410256410256411,1.0,1.0,12/19,50.03%,CMA1;PLN;COL3A1;MMP2;TGFB3;AGTR1;PRKCB;GFPT2;COL1A2;COL1A1;CAMK2A;CYBB
prerank,GO_Biological_Process_2021__positive regulation of protein kinase activity (GO:0045860),0.18547928302288488,0.8744487188836343,0.618421052631579,1.0,1.0,10/26,29.87%,TCL1A;NRK;CCL19;ADCYAP1;IRGM;PTPRC;DDR2;CCL21;CCR7;IFNG
prerank,GO_Biological_Process_2021__positive regulation of signal transduction (GO:0009967),0.14225803366160153,0.8712708091554476,0.6559139784946236,1.0,1.0,38/56,60.29%,ADIPOQ;RSPO3;IGF1;SFRP1;KLK5;RSPO1;IL7R;RSPO2;ADAMTS3;PTGIS;PTPRC;CLEC6A;SMOC2;NRXN1;PRKCB;CD226;RELN;EVC;IL6;GHRL;SULF1;SHANK1;CRLF2;RIMS2;ROBO1;NLGN1;GH1;SCIMP;LY86;CD180;DACT1;LRRK2;MN1;GLI1;CCBE1;PKD2;TEK;SORBS1
prerank,GO_Biological_Process_2021__regulation of protein kinase B signaling (GO:0051896),0.15099449088230102,0.8697456783114222,0.6404494382022472,1.0,1.0,20/51,33.61%,IAPP;CCL19;FGF10;MYOC;FGF7;FGF19;THBS1;TRAT1;FGF16;LEP;FGF5;CD28;P2RY12;CCL21;CCR7;ICOS;HGF;CALCR;IL26;FLT3
prerank,KEGG_2021_Human__Cholinergic synapse,0.17949888825109744,0.8694017133006918,0.6547619047619048,1.0,1.0,19/28,57.54%,CHRM2;SLC5A7;GNG8;CHRNA6;SLC18A3;CHAT;CHRNA3;PRKCB;KCNQ5;ADCY2;ADCY5;GNAO1;GNG3;PIK3CG;CAMK2A;GNB4;PIK3R5;CACNA1B;GNG2
prerank,KEGG_2021_Human__B cell receptor signaling pathway,-0.1637587501784312,-0.8693066584756831,0.7,0.8194129067657114,1.0,16/20,56.94%,PIK3R1;LILRB1;LILRA5;NFATC1;LILRB4;AKT3;LILRB2;CD22;CD79B;LILRA2;CD19;LILRA6;CD79A;BTK;LILRA1;FCGR2B
prerank,GO_Biological_Process_2021__regulation of anatomical structure morphogenesis (GO:0022603),0.17411715873101094,0.8680140056507346,0.627906976744186,1.0,1.0,24/31,64.82%,SFRP1;CXCL13;LEP;KRT1;PROK2;PROK1;CHRNA3;SPARC;ADGRB3;GPNMB;LRRC4C;PPFIA2;ZDHHC15;FERMT2;IL6;MEF2C;ADGRA2;LRRK2;HECW1;CDH2;LZTS1;FGF2;ZNF135;BMPER
prerank,GO_Biological_Process_2021__regulation of humoral immune response (GO:0002920),0.21332987825267183,0.8650417301831829,0.5616438356164384,1.0,1.0,4/16,13.64%,CR2;CXCL13;C7;CR1
prerank,GO_Biological_Process_2021__regulation of response to external stimulus (GO:0032101),-0.14519677122197633,-0.8633412320396897,0.631578947368421,0.8263168385384431,1.0,20/22,72.06%,AHSG;PDE6B;TREM2;CAV1;CASP12;SAMHD1;WNT5A;PDE6G;TNFSF4;F2R;CD36;PDGFRA;ADAMTS12;ADGRA2;CNGB1;IL1R1;FCGR2B;SELE;CCR2;AGTR1
prerank,GO_Biological_Process_2021__positive regulation of immune response (GO:0050778),-0.14556551891098418,-0.8606125174539779,0.5789473684210527,0.8281160690072388,1.0,22/23,79.00%,LILRB1;IFNL1;PCK1;HLA-DRA;RSAD2;CD1D;CCL5;TGFB2;GBP5;IL12B;TNFSF4;SASH3;NLRP3;FCGR2B;TASL;CD226;IL10;IFNG;TLR8;CCR7;FPR2;PTPRC
prerank,GO_Biological_Process_2021__sodium ion transmembrane transport (GO:0035725),0.18599251578145587,0.8581882520481531,0.56,1.0,1.0,4/21,9.38%,SCN7A;SCN2B;ATP1A4;SLC6A15
prerank,GO_Biological_Process_2021__positive regulation of vasculature development (GO:1904018),0.20792783424777916,0.8561823096984582,0.6385542168674698,1.0,1.0,8/19,29.93%,ADAM12;THBS1;CYP1B1;PTGIS;SFRP2;SMOC2;PRKCB;HSPB6
prerank,GO_Biological_Process_2021__positive regulation of synaptic transmission (GO:0050806),0.21018300464688572,0.8507996613264646,0.6794871794871795,1.0,1.0,15/17,69.82%,LGI1;NRXN1;CCR2;CACNG5;RELN;RIMS2;NLGN1;CCL2;SLC24A2;SYT1;CLSTN2;ADRA1A;GRIN2B;TSHZ3;RIMS1
prerank,GO_Biological_Process_2021__plasma membrane bounded cell projection assembly (GO:0120031),-0.14927184466019416,-0.8504409590004366,0.6875,0.8415535390199637,1.0,18/18,85.18%,AIF1;SSTR3;EHD3;PTPRO;PKHD1;CYS1;EMP1;P2RX7;S1PR1;PMP22;ARHGEF6;KIT;CNGB1;RAB23;CCL21;NME8;P2RY12;MYLK
prerank,GO_Biological_Process_2021__regulation of protein secretion (GO:0050708),0.1905931173187791,0.8488306873729851,0.6987951807228916,1.0,1.0,14/24,47.34%,IGF1;G6PC2;NEUROD1;GCG;STXBP5L;FFAR1;TGFB3;IFNG;KCNB1;GIP;RFX6;ANKRD1;IL6;GLP1R
prerank,GO_Biological_Process_2021__negative regulation of cellular macromolecule biosynthetic process (GO:2000113),-0.10603459207699012,-0.8474597777891063,0.5714285714285714,0.8433963042402245,1.0,40/43,77.91%,NKX6-2;ZIC2;FOXO1;MDFIC;LEF1;CSF2;HEYL;IFNL1;FOXP3;TBX21;ARID5B;CRYAB;ID4;HDAC9;SLFN11;WNT5A;MAEL;BASP1;TSHZ3;FOXP2;TNFSF4;TWIST2;CD38;DKK3;ZNF423;SAMD11;RUNX1T1;MAGEL2;IKZF1;ANKRD1;RORB;GLI3;ZEB1;PRICKLE1;TCEAL7;IFNG;IGFBP5;ZFPM2;HAND1;SFRP2
prerank,GO_Biological_Process_2021__positive regulation of cellular component organization (GO:0051130),0.2163247527021041,0.8468978118117448,0.6704545454545454,1.0,1.0,7/17,30.69%,TCL1A;CCL19;FRMPD4;NRXN1;TGFB3;IFNG;AR
prerank,GO_Biological_Process_2021__sodium ion transport (GO:0006814),0.18807708027131304,0.8466647494100475,0.6301369863013698,1.0,1.0,4/21,9.38%,SCN7A;SCN2B;ATP1A4;SLC6A15
prerank,GO_Biological_Process_2021__positive regulation of cation channel activity (GO:2001259),0.1926238353914016,0.8445335739086167,0.6447368421052632,1.0,1.0,9/18,37.63%,PIRT;LRRC55;TRDN;ANK2;CCR2;IFNG;CASQ1;LRRC38;RELN
prerank,GO_Biological_Process_2021__B cell receptor signaling pathway (GO:0050853),0.21500365550163553,0.8423195466997098,0.6282051282051282,1.0,1.0,15/17,69.10%,PTPRC;MS4A1;PRKCB;ITK;IGLL5;MNDA;MEF2C;BTK;CTLA4;NCKAP1L;CD79A;CD38;BCL2;CD19;CD79B
prerank,GO_Biological_Process_2021__positive regulation of hydrolase activity (GO:0051345),0.16736936232852132,0.840138722410388,0.6341463414634146,1.0,1.0,19/31,51.87%,CCL19;SFRP1;CCL14;ADCYAP1;CCL17;CCL21;CCL13;THY1;CCL7;CCL11;RGS8;ODAM;CCL16;FERMT2;CCL25;CCL22;CCL2;RGS1;CCL8
prerank,GO_Biological_Process_2021__cellular response to transforming growth factor beta stimulus (GO:0071560),0.19330481291033608,0.8385306314679674,0.6052631578947368,1.0,1.0,12/19,51.72%,CILP;SFRP1;LEFTY2;COL3A1;TGFB3;GDF5;WNT2;COL1A2;ANKRD1;FERMT2;MEF2C;PDE3A
prerank,GO_Biological_Process_2021__platelet degranulation (GO:0002576),-0.13065288769025601,-0.8365436232973333,0.7272727272727273,0.8598890563638787,1.0,20/27,53.14%,AHSG;PECAM1;SERPING1;PPBP;ITIH3;BLK;FN1;PCDH7;IGF2;ITGB3;TGFB2;ISLR;CD36;SRGN;SELP;SERPINE1;PLEK;MMRN1;SCG3;TIMP3
prerank,GO_Biological_Process_2021__positive regulation of cell motility (GO:2000147),-0.09321847446530494,-0.8345803987963888,0.7777777777777778,0.8581843022900142,1.0,45/52,71.54%,SEMA3G;FAM107A;PECAM1;LEF1;CAVIN1;SEMA5A;CAV1;RDX;NTRK3;AIF1;SEMA3E;DAB2;SNAI1;LRRC15;SMO;NTF3;SEMA3A;SEMA6D;CCL5;PDGFRB;F2R;SNAI2;PDGFC;TWIST2;RET;MMP7;ROR2;CSF1R;PDGFRA;KIT;CLEC7A;CCN1;HAS2;PDPN;CCR1;FERMT2;CASS4;COL1A1;SEMA3C;CXCL12;CCL11;GPNMB;HGF;CCL7;CCR7
prerank,GO_Biological_Process_2021__positive regulation of cytoskeleton organization (GO:0051495),-0.1647842655277523,-0.8335753338265495,0.6956521739130435,0.855166330389642,1.0,15/16,74.95%,CFL2;SEMA5A;NTRK3;TENM1;NTF3;HCLS1;P2RX7;TEK;NCKAP1L;PLEK;STAP1;LMOD1;CCL11;CCR7;CCL21
prerank,GO_Biological_Process_2021__positive regulation of phosphorylation (GO:0042327),0.14082851288885198,0.8326161754547005,0.6804123711340206,1.0,1.0,23/59,34.37%,ADIPOQ;IGF1;FGF10;FGF7;MUSK;FGF19;THBS1;RSPO1;FGF16;LEP;IRGM;FGF5;EPHA5;FPR2;DDR2;EPHA3;IFNG;AR;HGF;TMEM119;GPNMB;FLT3;ALK
